"2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
0,0,0,0,0,2,5,0,1,1,1,0,0,1,1
0,0,0,0,0,10,13,11,12,11,15,13,0,0,1
0,0,0,0,0,8,10,1,0,2,1,0,0,0,0
0,0,0,0,0,1,10,3,4,18,5,0,9,2,3
0,0,0,0,0,2,4,2,2,3,4,4,3,3,0
0,0,0,0,0,1,6,4,16,10,16,24,14,19,0
0,0,0,0,0,5,13,15,10,22,16,19,6,1,13
0,0,0,0,0,3,11,12,13,14,9,9,6,0,0
0,0,0,0,0,4,13,6,1,11,3,10,3,0,0
0,0,0,0,0,15,20,11,14,30,20,16,17,12,0
0,0,0,0,0,7,10,18,4,9,16,0,2,0,0
0,0,0,0,0,1,0,0,0,0,2,0,2,0,0
0,0,0,0,0,5,7,10,19,19,12,12,18,7,13
0,0,0,0,0,7,12,12,11,2,0,0,0,0,0
0,0,0,0,0,3,0,0,1,1,0,0,0,0,0
0,0,0,0,0,3,15,8,11,33,17,6,3,0,0
0,0,0,0,0,6,14,5,5,2,2,0,6,0,3
0,0,0,0,0,6,10,1,0,1,0,3,0,0,0
0,0,0,0,0,3,17,6,6,12,1,0,0,0,0
0,0,0,0,0,12,21,13,11,14,28,18,0,1,0
0,0,0,0,0,3,10,3,7,10,6,7,10,19,9
0,0,0,0,0,3,3,2,2,0,1,0,0,0,0
0,0,0,0,0,4,18,13,12,2,1,0,0,0,0
0,0,0,0,0,4,6,0,1,2,1,0,1,0,0
0,0,0,0,0,6,2,7,5,5,5,0,0,0,0
0,0,0,0,0,2,0,2,0,0,1,0,0,0,0
0,0,0,0,0,3,2,1,0,0,0,0,0,0,0
0,0,0,0,0,8,9,10,16,7,0,1,0,0,0
0,0,0,0,0,5,8,2,1,5,0,1,0,0,0
0,0,0,0,0,10,8,9,13,31,16,0,0,0,0
0,0,0,0,0,16,1,0,0,0,2,0,0,1,0
0,0,0,0,0,2,6,3,1,0,2,1,0,0,0
0,0,0,0,0,1,8,7,2,18,3,5,3,0,1
0,0,0,0,0,2,10,3,3,9,6,4,2,3,2
0,0,0,0,0,3,1,1,2,12,3,5,16,9,11
0,0,0,0,0,6,10,7,1,0,0,1,0,0,0
0,0,0,0,0,2,13,8,17,10,1,1,0,1,0
0,0,0,0,0,1,0,1,2,0,0,1,1,0,0
0,0,0,0,0,2,7,0,3,2,8,8,5,10,0
0,0,0,0,0,7,6,7,1,7,10,6,12,4,1
0,0,0,0,0,4,17,6,16,15,2,0,0,0,1
0,0,0,0,0,2,4,8,3,2,2,1,0,0,0
0,0,0,0,0,3,10,4,5,11,18,10,23,6,14
0,0,0,0,0,4,9,4,5,7,16,5,0,1,1
0,0,0,0,0,1,2,0,2,0,2,0,0,1,0
0,0,0,0,0,2,16,3,2,0,2,0,1,1,0
0,0,0,0,0,2,0,14,0,0,1,0,2,0,0
0,0,0,0,0,4,19,9,2,11,9,13,2,0,0
0,0,0,0,0,4,5,4,12,6,7,15,6,6,6
0,0,0,0,0,1,6,2,1,2,2,1,1,0,1
0,0,0,0,0,2,2,4,0,0,0,0,0,2,0
0,0,0,0,0,2,7,5,0,0,0,0,0,0,0
0,0,0,0,0,10,17,11,18,18,9,0,0,0,0
0,0,0,0,0,0,4,11,3,5,15,14,20,8,1
0,0,0,0,0,0,7,7,0,0,1,1,0,0,0
0,0,0,0,0,0,4,4,27,34,33,1,0,0,0
0,0,0,0,0,0,12,19,13,0,0,0,0,0,0
0,0,0,0,0,0,4,9,0,1,3,0,0,1,0
0,0,0,0,0,0,4,6,3,8,6,2,0,0,0
0,0,0,0,0,0,2,8,9,10,11,11,23,11,7
0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
0,0,0,0,0,0,4,8,5,15,8,0,0,0,0
0,0,0,0,0,0,3,4,11,19,15,4,1,0,0
0,0,0,0,0,0,2,11,10,7,18,4,18,10,3
0,0,0,0,0,0,11,21,16,31,42,16,0,0,0
0,0,0,0,0,0,4,6,4,18,26,18,12,21,29
0,0,0,0,0,0,1,14,16,17,25,24,44,42,0
0,0,0,0,0,0,4,10,8,10,3,0,1,0,0
0,0,0,0,0,0,3,7,7,7,19,7,2,0,2
0,0,0,0,0,0,4,10,1,1,0,1,1,0,0
0,0,0,0,0,0,2,7,20,8,9,7,1,1,0
0,0,0,0,0,0,6,3,0,0,0,1,1,0,0
0,0,0,0,0,0,13,14,7,11,1,0,0,0,0
0,0,0,0,0,0,3,7,9,17,22,20,23,0,0
0,0,0,0,0,0,3,6,8,16,0,0,1,0,0
0,0,0,0,0,0,2,8,15,13,11,9,18,13,21
0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
0,0,0,0,0,0,3,2,2,7,9,5,19,4,6
0,0,0,0,0,0,7,14,20,23,23,24,20,10,1
0,0,0,0,0,0,9,1,3,5,0,1,1,1,1
0,0,0,0,0,0,6,1,4,27,23,12,0,0,0
0,0,0,0,0,0,11,10,3,1,1,1,0,0,0
0,0,0,0,0,0,7,15,15,1,0,1,0,0,0
0,0,0,0,0,0,3,6,8,8,0,1,0,0,0
0,0,0,0,0,0,3,1,1,0,0,3,0,0,0
0,0,0,0,0,0,1,7,0,10,7,11,11,19,8
0,0,0,0,0,0,18,13,4,0,0,0,0,1,0
0,0,0,0,0,0,5,11,11,10,0,1,0,0,0
0,0,0,0,0,0,9,13,9,11,4,13,11,6,0
0,0,0,0,0,0,1,0,0,0,0,2,0,1,2
0,0,0,0,0,0,2,2,2,6,7,6,12,4,6
0,0,0,0,0,0,6,8,18,18,11,1,0,0,0
0,0,0,0,0,0,4,12,15,24,19,34,22,46,34
0,0,0,0,0,0,6,5,0,0,1,0,1,1,1
0,0,0,0,0,0,3,2,2,4,3,0,0,0,0
0,0,0,0,0,0,3,4,7,13,13,3,0,0,1
0,0,0,0,0,0,15,8,7,1,1,2,0,0,1
0,0,0,0,0,0,6,0,1,0,0,2,0,0,0
0,0,0,0,0,0,3,22,3,12,3,1,11,11,10
0,0,0,0,0,0,6,6,16,30,21,17,16,12,20
0,0,0,0,0,0,4,10,10,23,6,2,3,3,0
0,0,0,0,0,0,9,7,2,3,1,0,0,2,0
0,0,0,0,0,0,10,1,1,0,0,0,0,0,0
0,0,0,0,0,0,2,10,4,11,9,14,20,12,9
0,0,0,0,0,0,2,4,6,0,0,0,0,0,0
0,0,0,0,0,0,5,8,14,21,27,0,0,0,1
0,0,0,0,0,0,3,11,14,11,0,1,0,0,0
0,0,0,0,0,0,8,13,13,9,7,14,22,8,0
0,0,0,0,0,0,9,17,19,16,13,6,17,7,0
0,0,0,0,0,0,6,15,14,18,8,15,18,26,8
0,0,0,0,0,0,6,13,11,3,0,3,2,0,0
0,0,0,0,0,0,4,11,1,4,4,3,0,0,0
0,0,0,0,0,0,12,5,3,23,18,2,2,0,0
0,0,0,0,0,0,2,3,3,3,0,0,0,0,0
0,0,0,0,0,0,8,13,0,0,2,2,0,0,0
0,0,0,0,0,0,9,21,13,27,3,2,1,0,0
0,0,0,0,0,0,1,9,6,4,13,1,8,9,4
0,0,0,0,0,0,6,7,13,11,15,16,15,4,3
0,0,0,0,0,0,6,5,7,20,2,0,0,0,0
0,0,0,0,0,0,2,9,13,26,25,27,36,7,15
0,0,0,0,0,0,4,12,18,15,11,1,0,1,0
0,0,0,0,0,0,11,15,9,34,18,12,3,0,3
0,0,0,0,0,0,4,14,13,19,0,0,0,0,1
0,0,0,0,0,0,7,10,4,11,15,14,14,14,9
0,0,0,0,0,0,1,0,0,0,2,0,0,1,2
0,0,0,0,0,0,4,13,8,9,2,10,1,4,0
0,0,0,0,0,0,3,11,10,18,8,2,0,0,0
0,0,0,0,0,0,5,19,22,2,0,0,0,3,1
0,0,0,0,0,0,8,12,7,0,0,3,0,0,0
0,0,0,0,0,0,5,10,11,13,13,0,0,0,0
0,0,0,0,0,0,6,6,5,11,12,19,3,0,0
0,0,0,0,0,0,4,1,0,0,2,3,1,1,0
0,0,0,0,0,0,3,7,12,2,0,2,0,0,3
0,0,0,0,0,0,9,1,2,1,1,1,0,0,2
0,0,0,0,0,0,6,6,0,1,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,8,0,1,0,0,2,0,1
0,0,0,0,0,0,6,5,4,16,4,4,5,5,5
0,0,0,0,0,0,11,6,11,8,5,1,0,0,0
0,0,0,0,0,0,6,0,0,0,1,0,0,0,0
0,0,0,0,0,0,9,13,4,9,7,18,4,2,0
0,0,0,0,0,0,1,8,1,11,8,7,12,10,0
0,0,0,0,0,0,4,9,6,7,2,0,0,1,0
0,0,0,0,0,0,4,4,16,0,2,1,3,0,0
0,0,0,0,0,0,4,9,22,11,5,16,18,10,17
0,0,0,0,0,0,1,8,1,0,0,0,0,0,0
0,0,0,0,0,0,1,18,4,13,7,11,7,24,9
0,0,0,0,0,0,5,7,5,4,13,2,1,0,0
0,0,0,0,0,0,4,13,3,2,1,1,1,0,0
0,0,0,0,0,0,9,11,13,18,22,26,16,13,39
0,0,0,0,0,0,7,0,1,0,0,0,0,0,0
0,0,0,0,0,0,5,10,11,6,13,10,6,8,8
0,0,0,0,0,0,1,2,4,6,1,7,13,3,3
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,2,13,12,8,14,9,3,0,1
0,0,0,0,0,0,4,4,4,22,6,8,3,4,6
0,0,0,0,0,0,3,5,8,1,1,0,0,1,0
0,0,0,0,0,0,2,13,12,0,1,1,0,1,3
0,0,0,0,0,0,6,2,10,9,8,10,14,14,11
0,0,0,0,0,0,6,6,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1,0,1,2,0
0,0,0,0,0,0,2,6,17,19,25,12,63,29,0
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,1,0,1,0,1,3,0,0
0,0,0,0,0,0,7,11,15,21,6,3,1,0,0
0,0,0,0,0,0,1,1,0,2,0,0,1,0,0
0,0,0,0,0,0,5,3,11,3,2,0,0,1,1
0,0,0,0,0,0,4,6,7,0,1,0,0,0,0
0,0,0,0,0,0,3,7,0,0,0,1,1,0,0
0,0,0,0,0,0,9,15,10,17,13,13,10,8,7
0,0,0,0,0,0,7,5,12,23,22,36,29,41,32
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2,7,6,7,13,8,10,0
0,0,0,0,0,0,0,8,11,11,1,0,0,0,0
0,0,0,0,0,0,0,2,8,10,6,9,9,7,1
0,0,0,0,0,0,0,8,1,0,1,0,0,0,0
0,0,0,0,0,0,0,5,7,11,3,0,0,1,3
0,0,0,0,0,0,0,6,31,20,25,16,21,15,10
0,0,0,0,0,0,0,6,44,24,37,22,28,1,0
0,0,0,0,0,0,0,2,9,7,15,0,0,0,0
0,0,0,0,0,0,0,4,8,9,0,3,1,0,2
0,0,0,0,0,0,0,1,7,4,13,19,6,8,0
0,0,0,0,0,0,0,4,7,26,19,1,1,1,0
0,0,0,0,0,0,0,3,9,5,10,14,17,8,2
0,0,0,0,0,0,0,6,33,32,29,14,1,0,2
0,0,0,0,0,0,0,1,6,10,9,13,8,6,2
0,0,0,0,0,0,0,2,7,0,0,2,0,0,0
0,0,0,0,0,0,0,4,19,22,4,17,10,10,0
0,0,0,0,0,0,0,6,34,7,23,16,17,16,8
0,0,0,0,0,0,0,4,8,25,28,18,19,3,7
0,0,0,0,0,0,0,1,13,0,0,1,0,0,0
0,0,0,0,0,0,0,6,5,2,2,0,0,0,0
0,0,0,0,0,0,0,7,10,14,10,7,6,3,1
0,0,0,0,0,0,0,4,4,17,4,5,4,14,1
0,0,0,0,0,0,0,3,0,0,0,1,2,1,0
0,0,0,0,0,0,0,6,0,2,1,2,0,0,0
0,0,0,0,0,0,0,3,9,6,8,5,6,10,18
0,0,0,0,0,0,0,3,15,17,5,12,8,7,14
0,0,0,0,0,0,0,6,10,0,0,1,0,1,0
0,0,0,0,0,0,0,5,9,19,6,12,0,1,0
0,0,0,0,0,0,0,2,16,15,2,1,0,0,0
0,0,0,0,0,0,0,2,5,22,15,10,8,7,4
0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
0,0,0,0,0,0,0,1,8,14,19,13,9,11,23
0,0,0,0,0,0,0,4,11,4,3,3,12,6,0
0,0,0,0,0,0,0,4,8,12,7,10,0,0,1
0,0,0,0,0,0,0,6,6,20,6,6,8,5,0
0,0,0,0,0,0,0,4,23,23,20,17,17,2,0
0,0,0,0,0,0,0,4,21,7,1,1,0,0,0
0,0,0,0,0,0,0,1,15,11,0,0,0,0,0
0,0,0,0,0,0,0,5,9,6,10,5,6,7,3
0,0,0,0,0,0,0,5,9,15,2,1,4,2,0
0,0,0,0,0,0,0,3,4,0,1,1,1,0,0
0,0,0,0,0,0,0,6,13,13,8,15,19,9,5
0,0,0,0,0,0,0,1,2,15,15,2,0,0,1
0,0,0,0,0,0,0,4,18,23,28,11,0,0,0
0,0,0,0,0,0,0,8,3,8,5,13,5,4,16
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,3,2,5,9,6,1,1,0
0,0,0,0,0,0,0,6,20,1,0,0,1,0,0
0,0,0,0,0,0,0,5,21,20,16,17,9,3,0
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0,0,0,3,9,18,20,17,22,0,0
0,0,0,0,0,0,0,4,20,27,28,33,22,9,0
0,0,0,0,0,0,0,10,16,20,9,23,16,6,6
0,0,0,0,0,0,0,5,6,6,11,20,12,0,0
0,0,0,0,0,0,0,3,18,13,14,27,14,21,22
0,0,0,0,0,0,0,1,12,8,7,12,7,11,13
0,0,0,0,0,0,0,4,3,11,9,12,7,7,3
0,0,0,0,0,0,0,1,4,6,9,13,5,7,4
0,0,0,0,0,0,0,1,9,5,2,9,3,0,0
0,0,0,0,0,0,0,1,3,0,1,0,0,0,1
0,0,0,0,0,0,0,3,3,1,1,0,0,1,0
0,0,0,0,0,0,0,3,19,19,23,0,0,0,0
0,0,0,0,0,0,0,5,12,3,2,0,0,0,0
0,0,0,0,0,0,0,1,3,15,3,0,0,1,1
0,0,0,0,0,0,0,5,10,15,36,40,33,30,19
0,0,0,0,0,0,0,2,5,6,7,3,5,1,1
0,0,0,0,0,0,0,0,5,19,25,1,0,0,1
0,0,0,0,0,0,0,0,4,18,18,14,15,10,17
0,0,0,0,0,0,0,0,2,5,19,3,12,16,0
0,0,0,0,0,0,0,0,8,9,20,13,14,10,8
0,0,0,0,0,0,0,0,2,1,1,0,1,4,2
0,0,0,0,0,0,0,0,6,12,17,13,20,17,27
0,0,0,0,0,0,0,0,9,33,22,26,1,0,0
0,0,0,0,0,0,0,0,10,14,17,16,21,10,28
0,0,0,0,0,0,0,0,3,31,18,19,22,25,9
0,0,0,0,0,0,0,0,3,25,23,34,37,35,24
0,0,0,0,0,0,0,0,9,0,0,3,0,0,0
0,0,0,0,0,0,0,0,4,27,22,12,14,13,12
0,0,0,0,0,0,0,0,1,13,9,12,16,7,6
0,0,0,0,0,0,0,0,3,9,0,0,0,3,0
0,0,0,0,0,0,0,0,1,7,7,2,0,0,0
0,0,0,0,0,0,0,0,7,15,7,7,3,2,0
0,0,0,0,0,0,0,0,1,10,7,2,1,1,0
0,0,0,0,0,0,0,0,3,9,26,15,24,9,8
0,0,0,0,0,0,0,0,3,6,8,4,4,0,0
0,0,0,0,0,0,0,0,1,3,5,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
0,0,0,0,0,0,0,0,3,10,2,5,11,0,4
0,0,0,0,0,0,0,0,1,12,7,5,3,12,1
0,0,0,0,0,0,0,0,5,15,0,1,0,0,0
0,0,0,0,0,0,0,0,8,18,38,16,17,14,18
0,0,0,0,0,0,0,0,5,21,23,27,22,35,28
0,0,0,0,0,0,0,0,2,4,15,12,12,13,26
0,0,0,0,0,0,0,0,4,2,0,0,2,2,1
0,0,0,0,0,0,0,0,1,0,3,0,1,3,1
0,0,0,0,0,0,0,0,1,7,9,6,8,7,1
0,0,0,0,0,0,0,0,6,8,4,2,9,1,1
0,0,0,0,0,0,0,0,6,5,1,1,0,0,1
0,0,0,0,0,0,0,0,2,10,5,10,7,7,10
0,0,0,0,0,0,0,0,13,25,15,18,12,4,2
0,0,0,0,0,0,0,0,2,10,9,13,11,3,12
0,0,0,0,0,0,0,0,2,13,16,1,0,0,1
0,0,0,0,0,0,0,0,5,26,21,10,26,13,7
0,0,0,0,0,0,0,0,1,7,5,5,13,12,7
0,0,0,0,0,0,0,0,2,11,8,8,15,1,0
0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
0,0,0,0,0,0,0,0,1,14,11,12,19,10,16
0,0,0,0,0,0,0,0,5,4,11,5,1,2,0
0,0,0,0,0,0,0,0,3,13,12,10,8,1,0
0,0,0,0,0,0,0,0,3,13,17,28,15,19,16
0,0,0,0,0,0,0,0,5,5,7,10,13,6,7
0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,0,0,6,6,0,1,0,1,1
0,0,0,0,0,0,0,0,1,9,0,0,0,1,1
0,0,0,0,0,0,0,0,3,9,12,1,0,0,0
0,0,0,0,0,0,0,0,1,11,20,16,6,10,0
0,0,0,0,0,0,0,0,2,0,1,0,0,2,1
0,0,0,0,0,0,0,0,3,13,6,26,14,16,18
0,0,0,0,0,0,0,0,2,12,5,0,0,0,0
0,0,0,0,0,0,0,0,2,11,15,11,6,8,0
0,0,0,0,0,0,0,0,1,11,25,25,27,10,24
0,0,0,0,0,0,0,0,3,14,11,10,6,0,0
0,0,0,0,0,0,0,0,3,20,21,25,27,35,32
0,0,0,0,0,0,0,0,6,7,19,27,20,3,0
0,0,0,0,0,0,0,0,4,9,15,13,11,12,9
0,0,0,0,0,0,0,0,3,17,25,21,0,0,0
0,0,0,0,0,0,0,0,3,8,8,13,8,3,0
0,0,0,0,0,0,0,0,3,1,3,0,1,0,0
0,0,0,0,0,0,0,0,3,29,14,22,13,0,0
0,0,0,0,0,0,0,0,6,11,18,29,28,24,0
0,0,0,0,0,0,0,0,5,7,28,23,19,15,0
0,0,0,0,0,0,0,0,2,18,24,13,22,16,26
0,0,0,0,0,0,0,0,3,7,8,0,1,0,1
0,0,0,0,0,0,0,0,4,7,13,15,0,1,0
0,0,0,0,0,0,0,0,2,5,11,14,5,3,0
0,0,0,0,0,0,0,0,4,17,1,1,0,1,1
0,0,0,0,0,0,0,0,6,16,22,1,1,0,0
0,0,0,0,0,0,0,0,4,17,36,38,14,34,21
0,0,0,0,0,0,0,0,1,11,19,19,6,0,0
0,0,0,0,0,0,0,0,1,5,5,2,1,0,2
0,0,0,0,0,0,0,0,2,7,8,18,4,3,0
0,0,0,0,0,0,0,0,10,13,13,12,9,27,7
0,0,0,0,0,0,0,0,5,11,9,33,26,16,1
0,0,0,0,0,0,0,0,8,25,44,29,2,8,2
0,0,0,0,0,0,0,0,3,6,15,8,11,4,11
0,0,0,0,0,0,0,0,3,9,10,14,4,0,1
0,0,0,0,0,0,0,0,3,13,24,11,30,17,8
0,0,0,0,0,0,0,0,2,19,25,20,9,0,0
0,0,0,0,0,0,0,0,2,14,14,14,1,10,4
0,0,0,0,0,0,0,0,1,10,1,4,2,2,1
0,0,0,0,0,0,0,0,3,17,25,21,19,17,0
0,0,0,0,0,0,0,0,6,15,18,19,13,21,15
0,0,0,0,0,0,0,0,3,0,1,1,1,0,1
0,0,0,0,0,0,0,0,4,8,13,17,10,13,7
0,0,0,0,0,0,0,0,3,12,13,18,12,15,9
0,0,0,0,0,0,0,0,1,8,7,16,15,6,7
0,0,0,0,0,0,0,0,6,6,10,8,5,0,3
0,0,0,0,0,0,0,0,4,10,23,17,16,17,1
0,0,0,0,0,0,0,0,4,14,18,11,11,12,12
0,0,0,0,0,0,0,0,8,11,3,7,5,0,0
0,0,0,0,0,0,0,0,2,4,6,14,14,5,6
0,0,0,0,0,0,0,0,5,20,12,11,3,0,0
0,0,0,0,0,0,0,0,2,19,22,10,2,1,0
0,0,0,0,0,0,0,0,1,14,10,24,1,0,0
0,0,0,0,0,0,0,0,6,7,0,0,0,0,0
0,0,0,0,0,0,0,0,1,12,16,30,14,22,1
0,0,0,0,0,0,0,0,1,9,5,14,13,6,8
0,0,0,0,0,0,0,0,1,13,12,10,6,7,1
0,0,0,0,0,0,0,0,1,8,14,13,7,20,9
0,0,0,0,0,0,0,0,2,21,19,28,13,23,15
0,0,0,0,0,0,0,0,1,10,14,4,0,0,3
0,0,0,0,0,0,0,0,3,12,9,17,18,10,7
0,0,0,0,0,0,0,0,1,8,12,6,8,12,15
0,0,0,0,0,0,0,0,2,14,21,18,15,13,16
0,0,0,0,0,0,0,0,1,11,11,20,16,12,17
0,0,0,0,0,0,0,0,1,10,13,13,0,0,0
0,0,0,0,0,0,0,0,7,22,19,25,12,2,1
0,0,0,0,0,0,0,0,1,1,1,2,0,1,0
0,0,0,0,0,0,0,0,3,11,15,16,8,2,1
0,0,0,0,0,0,0,0,1,4,9,4,23,10,0
0,0,0,0,0,0,0,0,2,8,8,7,16,4,10
0,0,0,0,0,0,0,0,3,13,19,22,7,18,14
0,0,0,0,0,0,0,0,1,20,9,25,22,17,22
0,0,0,0,0,0,0,0,2,14,15,1,4,1,0
0,0,0,0,0,0,0,0,1,9,11,5,17,9,12
0,0,0,0,0,0,0,0,2,10,18,15,0,1,0
0,0,0,0,0,0,0,0,1,14,11,19,14,9,0
0,0,0,0,0,0,0,0,4,0,2,0,0,0,2
0,0,0,0,0,0,0,0,1,7,1,0,1,1,0
0,0,0,0,0,0,0,0,3,17,11,14,20,8,0
0,0,0,0,0,0,0,0,9,0,2,0,1,0,2
0,0,0,0,0,0,0,0,8,20,21,14,20,25,0
0,0,0,0,0,0,0,0,3,5,12,4,8,6,0
0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
0,0,0,0,0,0,0,0,3,12,9,12,28,21,19
0,0,0,0,0,0,0,0,4,19,12,1,1,0,0
0,0,0,0,0,0,0,0,2,7,0,0,1,0,1
0,0,0,0,0,0,0,0,3,3,0,1,0,0,0
0,0,0,0,0,0,0,0,1,8,5,5,5,2,3
0,0,0,0,0,0,0,0,1,8,0,4,4,1,4
0,0,0,0,0,0,0,0,7,8,23,24,0,1,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,16,7,13,14,18,9
0,0,0,0,0,0,0,0,1,5,7,9,12,8,4
0,0,0,0,0,0,0,0,3,11,8,7,9,17,13
0,0,0,0,0,0,0,0,2,14,16,30,17,10,1
0,0,0,0,0,0,0,0,2,10,15,10,14,1,1
0,0,0,0,0,0,0,0,4,17,13,22,25,16,30
0,0,0,0,0,0,0,0,3,6,19,1,0,0,0
0,0,0,0,0,0,0,0,1,10,14,12,5,13,12
0,0,0,0,0,0,0,0,2,14,11,15,13,15,7
0,0,0,0,0,0,0,0,4,12,20,11,0,0,1
0,0,0,0,0,0,0,0,2,9,5,7,12,0,4
0,0,0,0,0,0,0,0,3,12,7,15,17,9,13
0,0,0,0,0,0,0,0,2,7,0,0,0,0,1
0,0,0,0,0,0,0,0,5,1,1,0,1,0,0
0,0,0,0,0,0,0,0,2,17,8,12,7,10,11
0,0,0,0,0,0,0,0,3,3,0,1,1,0,0
0,0,0,0,0,0,0,0,4,7,15,20,22,3,9
0,0,0,0,0,0,0,0,5,0,2,0,1,0,1
0,0,0,0,0,0,0,0,1,2,7,13,0,0,1
0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
0,0,0,0,0,0,0,0,6,12,10,16,17,7,1
0,0,0,0,0,0,0,0,6,15,19,13,26,7,13
0,0,0,0,0,0,0,0,5,21,0,0,0,1,0
0,0,0,0,0,0,0,0,2,22,0,0,0,0,0
0,0,0,0,0,0,0,0,2,9,14,3,1,0,1
0,0,0,0,0,0,0,0,5,8,18,4,0,0,0
0,0,0,0,0,0,0,0,3,5,3,6,12,2,15
0,0,0,0,0,0,0,0,4,4,7,4,5,3,3
0,0,0,0,0,0,0,0,1,0,1,5,9,5,5
0,0,0,0,0,0,0,0,6,22,13,20,21,13,11
0,0,0,0,0,0,0,0,1,19,11,21,15,10,14
0,0,0,0,0,0,0,0,3,13,24,10,0,0,0
0,0,0,0,0,0,0,0,3,8,13,10,8,0,0
0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
0,0,0,0,0,0,0,0,1,3,10,2,1,2,2
0,0,0,0,0,0,0,0,3,13,3,1,0,0,2
0,0,0,0,0,0,0,0,3,4,8,2,11,4,3
0,0,0,0,0,0,0,0,9,18,17,14,13,4,2
0,0,0,0,0,0,0,0,10,16,14,26,16,12,20
0,0,0,0,0,0,0,0,5,1,0,1,2,0,2
0,0,0,0,0,0,0,0,3,8,7,5,12,8,8
0,0,0,0,0,0,0,0,1,9,15,8,19,7,10
0,0,0,0,0,0,0,0,1,13,20,19,3,0,0
0,0,0,0,0,0,0,0,0,4,10,21,4,6,14
0,0,0,0,0,0,0,0,0,11,24,26,28,45,13
0,0,0,0,0,0,0,0,0,11,19,18,45,40,38
0,0,0,0,0,0,0,0,0,8,1,2,0,0,0
0,0,0,0,0,0,0,0,0,4,34,21,17,0,1
0,0,0,0,0,0,0,0,0,2,0,1,0,1,1
0,0,0,0,0,0,0,0,0,3,13,17,17,22,33
0,0,0,0,0,0,0,0,0,9,23,14,29,20,31
0,0,0,0,0,0,0,0,0,10,19,12,4,2,1
0,0,0,0,0,0,0,0,0,14,11,16,13,18,22
0,0,0,0,0,0,0,0,0,5,8,13,9,6,24
0,0,0,0,0,0,0,0,0,14,19,18,2,0,1
0,0,0,0,0,0,0,0,0,2,11,8,17,5,11
0,0,0,0,0,0,0,0,0,8,22,14,0,0,0
0,0,0,0,0,0,0,0,0,3,17,25,5,0,0
0,0,0,0,0,0,0,0,0,3,10,11,0,1,0
0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
0,0,0,0,0,0,0,0,0,4,6,11,12,6,6
0,0,0,0,0,0,0,0,0,5,14,10,3,0,0
0,0,0,0,0,0,0,0,0,1,8,8,10,5,8
0,0,0,0,0,0,0,0,0,9,9,3,0,3,1
0,0,0,0,0,0,0,0,0,7,38,16,26,20,22
0,0,0,0,0,0,0,0,0,10,8,21,51,14,0
0,0,0,0,0,0,0,0,0,3,19,14,0,0,0
0,0,0,0,0,0,0,0,0,1,12,13,10,17,22
0,0,0,0,0,0,0,0,0,3,14,18,10,19,15
0,0,0,0,0,0,0,0,0,10,2,0,0,0,0
0,0,0,0,0,0,0,0,0,7,8,13,7,3,10
0,0,0,0,0,0,0,0,0,3,13,18,22,0,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,14,13,21,18,16,24
0,0,0,0,0,0,0,0,0,2,9,6,10,5,10
0,0,0,0,0,0,0,0,0,4,10,1,3,0,0
0,0,0,0,0,0,0,0,0,5,19,1,0,0,0
0,0,0,0,0,0,0,0,0,4,24,20,16,17,14
0,0,0,0,0,0,0,0,0,7,6,15,0,1,0
0,0,0,0,0,0,0,0,0,1,9,11,7,15,4
0,0,0,0,0,0,0,0,0,1,1,4,0,0,0
0,0,0,0,0,0,0,0,0,18,61,32,30,23,0
0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,4,30,1,0,0,0
0,0,0,0,0,0,0,0,0,2,12,15,15,13,17
0,0,0,0,0,0,0,0,0,6,6,14,10,0,0
0,0,0,0,0,0,0,0,0,4,11,7,4,6,2
0,0,0,0,0,0,0,0,0,6,16,2,1,1,0
0,0,0,0,0,0,0,0,0,4,13,2,0,0,0
0,0,0,0,0,0,0,0,0,8,1,1,2,2,3
0,0,0,0,0,0,0,0,0,8,1,0,1,0,0
